sport,league,game_id,a_team,h_team,cur_time,lms_date,lms_time,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781502.8480408,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107552.98200011253,1550781447.018,10,0,0,0,0,-110,-110,1.909091,1.909091,3.5,-3.5,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781502.8481488,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98527.02399992943,1550781472.976,14,0,0,0,0,-110,-110,1.909091,1.909091,8.5,-8.5,-115,-105,1.870,1.952381,227.0,227.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550781502.8482265,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98552.3180000782,1550781447.682,16,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-115,-105,1.870,1.952381,216.0,216.0,1550880000.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550781502.848309,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-24733.540999889374,1550781466.459,128,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-105,-115,1.952381,1.870,239.0,239.0,1550806200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550781502.8483784,2019-02-18,04:26:56-0500,0,-1,0,0,0,0,0,-12130.28500008583,1550781469.715,74,100,-120,2.00,1.833333,-110,-110,1.909091,1.909091,1.0,-1.0,-115,-105,1.870,1.952381,221.0,221.0,1550793600.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781502.8484445,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-12144.37800002098,1550781455.622,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550781540.6203856,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-102092.9240000248,1550781507.076,10,0,0,0,0,-110,-110,1.909091,1.909091,-2.0,2.0,-105,-115,1.952381,1.870,214.0,214.0,1550883600.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550781540.6204455,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-100286.64100003242,1550781513.359,10,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550781540.6204782,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-100298.67300009727,1550781501.327,9,0,0,0,0,-110,-110,1.909091,1.909091,-4.0,4.0,-115,-105,1.870,1.952381,223.0,223.0,1550881800.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781540.620497,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98493.83599996567,1550781506.164,18,0,0,0,0,-110,-110,1.909091,1.909091,8.5,-8.5,-115,-105,1.870,1.952381,227.0,227.0,1550880000.0
BASK,NBA,4253803,Houston Rockets,Los Angeles Lakers,1550781540.620517,2019-02-20,07:09:29-0500,0,-1,0,0,0,0,0,-24700.668999910355,1550781499.331,127,-145,+125,1.690,2.250,-115,-105,1.870,1.952381,-3.0,3.0,-110,-110,1.909091,1.909091,233.0,233.0,1550806200.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550781540.6205492,2019-02-20,07:09:24-0500,0,-1,0,0,0,0,0,-13894.678999900818,1550781505.321,95,-155,+135,1.645161,2.350,-115,-105,1.870,1.952381,-2.5,2.5,-115,-105,1.870,1.952381,230.0,230.0,1550795400.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781579.4963112,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107463.18400001526,1550781536.816,9,0,0,0,0,-110,-110,1.909091,1.909091,3.5,-3.5,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550781579.4964135,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103876.73699998856,1550781523.263,10,0,0,0,0,-110,-110,1.909091,1.909091,-4.0,4.0,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550781579.4964995,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-100278.50900006294,1550781521.491,10,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550781579.4965668,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-100258.97099995613,1550781541.029,9,0,0,0,0,-110,-110,1.909091,1.909091,-3.5,3.5,-115,-105,1.870,1.952381,223.0,223.0,1550881800.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781579.4966402,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98477.27999997139,1550781522.72,18,0,0,0,0,-110,-110,1.909091,1.909091,8.5,-8.5,-115,-105,1.870,1.952381,227.0,227.0,1550880000.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550781579.4967117,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-24675.010999917984,1550781524.989,128,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-105,-115,1.952381,1.870,239.0,239.0,1550806200.0
BASK,NBA,4253803,Houston Rockets,Los Angeles Lakers,1550781579.4967825,2019-02-20,07:09:29-0500,0,-1,0,0,0,0,0,-24655.15499997139,1550781544.845,127,-145,+125,1.690,2.250,-115,-105,1.870,1.952381,-3.0,3.0,-115,-105,1.870,1.952381,233.0,233.0,1550806200.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550781579.496847,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-15676.798000097275,1550781523.202,129,+185,-225,2.850,1.444444,-105,-115,1.952381,1.870,5.5,-5.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550781616.4457982,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103809.31699991226,1550781590.683,10,0,0,0,0,-115,-105,1.870,1.952381,-3.5,3.5,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550781616.4459229,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-102008.62299990654,1550781591.377,16,0,0,0,0,-110,-110,1.909091,1.909091,-2.0,2.0,-105,-115,1.952381,1.870,214.0,214.0,1550883600.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550781616.4459956,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-100228.69600009918,1550781571.304,16,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550781616.4460592,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-100208.55200004578,1550781591.448,15,0,0,0,0,-110,-110,1.909091,1.909091,-3.5,3.5,-115,-105,1.870,1.952381,223.0,223.0,1550881800.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781616.4461317,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98432.65199995041,1550781567.348,14,0,0,0,0,-110,-110,1.909091,1.909091,8.5,-8.5,-115,-105,1.870,1.952381,227.0,227.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550781616.4462008,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98415.01799988747,1550781584.982,10,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-115,-105,1.870,1.952381,216.0,216.0,1550880000.0
BASK,NBA,4253803,Houston Rockets,Los Angeles Lakers,1550781616.4462683,2019-02-20,07:09:29-0500,0,-1,0,0,0,0,0,-24611.986000061035,1550781588.014,127,-145,+125,1.690,2.250,-115,-105,1.870,1.952381,-3.0,3.0,-115,-105,1.870,1.952381,233.0,233.0,1550806200.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781616.4463387,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-12044.456000089645,1550781555.544,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781655.319307,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107383.24900007248,1550781616.751,9,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781695.3146694,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107338.4509999752,1550781661.549,14,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550781695.3147724,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103734.09599995613,1550781665.904,10,0,0,0,0,-115,-105,1.870,1.952381,-3.5,3.5,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550781695.3148437,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-100135.72900009155,1550781664.271,10,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550781695.3149154,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-98336.52500009537,1550781663.475,10,0,0,0,0,-110,-110,1.909091,1.909091,4.5,-4.5,-110,-110,1.909091,1.909091,230.0,230.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781695.3149817,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98339.96399998665,1550781660.036,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-115,-105,1.870,1.952381,227.0,227.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550781695.3150456,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98340.83299994469,1550781659.167,10,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-115,-105,1.870,1.952381,216.0,216.0,1550880000.0
BASK,NBA,4253803,Houston Rockets,Los Angeles Lakers,1550781695.3151119,2019-02-20,07:09:29-0500,0,-1,0,0,0,0,0,-24536.602999925613,1550781663.397,127,-145,+125,1.690,2.250,-115,-105,1.870,1.952381,-3.0,3.0,-115,-105,1.870,1.952381,233.0,233.0,1550806200.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550781695.3151722,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-15536.506999969482,1550781663.493,129,+185,-225,2.850,1.444444,-105,-115,1.952381,1.870,5.5,-5.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550781695.3152344,2019-02-20,07:09:24-0500,0,-1,0,0,0,0,0,-13746.81299996376,1550781653.187,95,-155,+135,1.645161,2.350,-115,-105,1.870,1.952381,-2.5,2.5,-115,-105,1.870,1.952381,230.0,230.0,1550795400.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550781695.3152928,2019-02-18,04:26:56-0500,0,-1,0,0,0,0,0,-11948.976000070572,1550781651.024,74,100,-120,2.00,1.833333,-110,-110,1.909091,1.909091,1.0,-1.0,-115,-105,1.870,1.952381,221.0,221.0,1550793600.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550781707.1547573,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103708.20600008965,1550781691.794,16,0,0,0,0,-115,-105,1.870,1.952381,-3.5,3.5,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550781707.1548502,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-101915.18499994278,1550781684.815,10,0,0,0,0,-110,-110,1.909091,1.909091,-2.0,2.0,-105,-115,1.952381,1.870,214.0,214.0,1550883600.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550781707.154922,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-100122.37800002098,1550781677.622,9,0,0,0,0,-110,-110,1.909091,1.909091,-3.5,3.5,-115,-105,1.870,1.952381,223.0,223.0,1550881800.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550781707.1549978,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-98328.25,1550781671.75,15,0,0,0,0,-110,-110,1.909091,1.909091,4.5,-4.5,-110,-110,1.909091,1.909091,230.0,230.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781707.1550593,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98316.34899997711,1550781683.651,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,228.0,228.0,1550880000.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550781707.1551383,2019-02-20,07:09:24-0500,0,-1,0,0,0,0,0,-13721.316999912262,1550781678.683,95,-155,+135,1.645161,2.350,-115,-105,1.870,1.952381,-2.5,2.5,-115,-105,1.870,1.952381,230.0,230.0,1550795400.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781743.8354342,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107298.14800000191,1550781701.852,24,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550781743.835527,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103684.25200009346,1550781715.748,11,0,0,0,0,-115,-105,1.870,1.952381,-3.5,3.5,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550781743.8356059,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-98293.80200004578,1550781706.198,15,0,0,0,0,-110,-110,1.909091,1.909091,5.0,-5.0,-110,-110,1.909091,1.909091,230.0,230.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781743.8356717,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98301.79299998283,1550781698.207,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,228.0,228.0,1550880000.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550781743.8357432,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-15487.078999996185,1550781712.921,129,+185,-225,2.850,1.444444,-105,-115,1.952381,1.870,5.5,-5.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550781743.8358073,2019-02-18,04:26:56-0500,0,-1,0,0,0,0,0,-11887.302999973297,1550781712.697,74,100,-120,2.00,1.833333,-110,-110,1.909091,1.909091,1.0,-1.0,-115,-105,1.870,1.952381,221.0,221.0,1550793600.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781743.8358696,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-11902.099999904633,1550781697.9,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781781.9185069,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107245.0150001049,1550781754.985,18,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550781781.918764,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-98268.10700011253,1550781731.893,20,0,0,0,0,-110,-110,1.909091,1.909091,5.0,-5.0,-110,-110,1.909091,1.909091,230.0,230.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550781781.9188278,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98268.0799999237,1550781731.92,14,0,0,0,0,-110,-110,1.909091,1.909091,5.5,-5.5,-115,-105,1.870,1.952381,220.0,220.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550781781.9188802,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98249.85700011253,1550781750.143,10,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-105,-115,1.952381,1.870,217.0,217.0,1550880000.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781820.405851,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107237.90199995041,1550781762.098,14,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550781820.4060056,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-98210.32399988174,1550781789.676,15,0,0,0,0,-110,-110,1.909091,1.909091,5.0,-5.0,-110,-110,1.909091,1.909091,230.0,230.0,1550880000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781820.4060798,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98217.85700011253,1550781782.143,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,228.0,228.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550781820.4061785,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98217.84299993515,1550781782.157,18,0,0,0,0,-110,-110,1.909091,1.909091,5.5,-5.5,-115,-105,1.870,1.952381,220.0,220.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550781820.4062517,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98227.87400007248,1550781772.126,15,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-105,-115,1.952381,1.870,217.0,217.0,1550880000.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550781820.4063153,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-24419.331000089645,1550781780.669,128,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-105,-115,1.952381,1.870,239.0,239.0,1550806200.0
BASK,NBA,4253803,Houston Rockets,Los Angeles Lakers,1550781820.4063854,2019-02-20,07:09:29-0500,0,-1,0,0,0,0,0,-24419.023000001907,1550781780.977,127,-145,+125,1.690,2.250,-115,-105,1.870,1.952381,-3.0,3.0,-115,-105,1.870,1.952381,233.0,233.0,1550806200.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550781820.406451,2019-02-20,07:09:24-0500,0,-1,0,0,0,0,0,-13634.71499991417,1550781765.285,95,-155,+135,1.645161,2.350,-115,-105,1.870,1.952381,-2.5,2.5,-115,-105,1.870,1.952381,230.0,230.0,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781820.406521,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-11819.607000112534,1550781780.393,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954210,Washington Wizards,Charlotte Hornets,1550781858.3260365,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-98204.78900003433,1550781795.211,15,0,0,0,0,-110,-110,1.909091,1.909091,5.0,-5.0,-110,-110,1.909091,1.909091,230.0,230.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550781858.3261034,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98193.8599998951,1550781806.14,14,0,0,0,0,-110,-110,1.909091,1.909091,5.5,-5.5,-115,-105,1.870,1.952381,220.0,220.0,1550880000.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781895.6454139,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107161.10700011253,1550781838.893,14,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954273,Los Angeles Clippers,Memphis Grizzlies,1550781895.645488,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-101761.05800008774,1550781838.942,10,0,0,0,0,-110,-110,1.909091,1.909091,-2.0,2.0,-105,-115,1.952381,1.870,214.0,214.0,1550883600.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550781895.645535,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-99961.0190000534,1550781838.981,10,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,3954245,Detroit Pistons,Atlanta Hawks,1550781895.645585,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-99961.04999995232,1550781838.95,9,0,0,0,0,-110,-110,1.909091,1.909091,-3.5,3.5,-115,-105,1.870,1.952381,223.0,223.0,1550881800.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781895.6456308,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98154.67700004578,1550781845.323,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,228.0,228.0,1550880000.0
BASK,NBA,3954211,New Orleans Pelicans,Indiana Pacers,1550781895.6456788,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98161.11800003052,1550781838.882,14,0,0,0,0,-110,-110,1.909091,1.909091,5.5,-5.5,-115,-105,1.870,1.952381,220.0,220.0,1550880000.0
BASK,NBA,3954208,Chicago Bulls,Orlando Magic,1550781895.6457222,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98137.75600004196,1550781862.244,16,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-105,-115,1.952381,1.870,217.0,217.0,1550880000.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550781895.6457677,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-15361.12400007248,1550781838.876,129,+185,-225,2.850,1.444444,-105,-115,1.952381,1.870,5.5,-5.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781895.6458194,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-11739.426000118256,1550781860.574,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781933.7871895,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107127.30500006676,1550781872.695,14,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781933.7872243,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98127.45000004768,1550781872.55,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,228.0,228.0,1550880000.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781933.7872527,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-11728.591000080109,1550781871.409,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550781973.0358958,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107060.09100008011,1550781939.909,14,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550781973.0359902,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103457.62299990654,1550781942.377,16,0,0,0,0,-115,-105,1.870,1.952381,-3.5,3.5,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550781973.0360632,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-99857.66199994087,1550781942.338,15,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,3954209,San Antonio Spurs,Toronto Raptors,1550781973.0361316,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-98054.30599999428,1550781945.694,14,0,0,0,0,-110,-110,1.909091,1.909091,8.0,-8.0,-110,-110,1.909091,1.909091,228.0,228.0,1550880000.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550781973.0362113,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-11654.55999994278,1550781945.44,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954246,Minnesota Timberwolves,New York Knicks,1550782012.0783455,2019-02-20,08:33:08-0500,0,-1,0,0,0,0,0,-99817.64599990845,1550781982.354,15,0,0,0,0,-110,-110,1.909091,1.909091,-6.0,6.0,-110,-110,1.909091,1.909091,220.0,220.0,1550881800.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550782012.078453,2019-02-20,07:09:24-0500,0,-1,0,0,0,0,0,-13417.707999944687,1550781982.292,95,-155,+135,1.645161,2.350,-115,-105,1.870,1.952381,-2.5,2.5,-115,-105,1.870,1.952381,230.0,230.0,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550782012.0785248,2019-02-18,02:25:12-0500,0,-1,0,0,0,0,0,-11617.548000097275,1550781982.452,115,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.0,-6.0,-115,-105,1.870,1.952381,219.0,219.0,1550793600.0
BASK,NBA,3954362,Utah Jazz,Oklahoma City Thunder,1550782052.0378683,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-107012.61899995804,1550781987.381,14,0,0,0,0,-110,-110,1.909091,1.909091,4.0,-4.0,-115,-105,1.870,1.952381,226.0,226.0,1550889000.0
BASK,NBA,3954307,Denver Nuggets,Dallas Mavericks,1550782052.037984,2019-02-20,08:33:49-0500,0,-1,0,0,0,0,0,-103407.31999993324,1550781992.68,20,0,0,0,0,-115,-105,1.870,1.952381,-3.5,3.5,-110,-110,1.909091,1.909091,219.0,219.0,1550885400.0
