sport,game_id,a_team,h_team,last_mod_score,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-65410313,1549266589687,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-68194340,1549267405660,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-59193913,1549267406087,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57393973,1549267406027,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-68162916,1549267437084,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-59162338,1549267437662,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-68132271,1549267467729,58,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57300074,1549267499926,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57264122,1549267535878,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57264116,1549267535884,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57236525,1549267563475,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57233781,1549267566219,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58938573,1549267661427,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57138575,1549267661425,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57109686,1549267690314,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67777188,1549267822812,58,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-64186467,1549267813533,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67755072,1549267844928,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67723788,1549267876212,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67662074,1549267937926,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56852296,1549267947704,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58616401,1549267983599,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56831137,1549267968863,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58586188,1549268013812,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56795752,1549268004248,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63956800,1549268043200,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58556789,1549268043211,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56768724,1549268031276,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63937766,1549268062234,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56737472,1549268062528,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56690530,1549268109470,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56681926,1549268118074,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63825461,1549268174539,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58425529,1549268174471,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56655601,1549268144399,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67390558,1549268209442,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63790528,1549268209472,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58411721,1549268188279,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56611734,1549268188266,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63781425,1549268218575,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67349002,1549268250998,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-60155777,1549268244223,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63686709,1549268313291,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58288264,1549268311736,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67234395,1549268365605,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67229951,1549268370049,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67197296,1549268402704,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67133878,1549268466122,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67095272,1549268504728,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-58063599,1549268536401,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57922702,1549268677298,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57885403,1549268714597,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67095272,1549268504728,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63686709,1549268313291,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-60155777,1549268244223,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57885403,1549268714597,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-55116506,1549269683494,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56611734,1549268188266,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-67095272,1549268504728,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-63686709,1549268313291,60,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-60155777,1549268244223,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57885403,1549268714597,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-55116506,1549269683494,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56611734,1549268188266,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56523475,1549270076525,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54526650,1549270273350,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-56295198,1549270304802,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54462250,1549270337750,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54201273,1549270598727,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-64578084,1549271021916,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-53616900,1549271183100,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54440840,1549272159160,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-53835864,1549272764136,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-51704175,1549273095825,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-51664231,1549273135769,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-51663385,1549273136615,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-51590718,1549273209282,60,195,-235,2.95,1.425532,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-51439228,1549273360772,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-51431651,1549273368349,60,195,-235,2.95,1.425532,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-62116433,1549273483567,57,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54535009,1549273864991,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-52130006,1549274469994,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-53523667,1549274876333,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-52552044,1549275847956,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-48742103,1549276057897,60,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-50447480,1549276152520,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-52093649,1549276306351,43,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-48111201,1549276688799,60,195,-235,2.95,1.425532,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-48091909,1549276708091,60,195,-235,2.95,1.425532,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-47769767,1549277030233,60,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-49518863,1549277081137,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-49482688,1549277117312,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-49454420,1549277145580,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-49405256,1549277194744,62,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-47341197,1549277458803,61,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-47311576,1549277488424,61,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-47338822,1549277461178,61,200,-240,3,1.416667,-105,-115,1.952381,1.87,6,-6,-115,-105,1.87,1.952381,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-47283098,1549277516902,61,-200,170,1.5,2.7,-115,-105,1.87,1.952381,-4.5,4.5,-115,-105,1.87,1.952381,209,209,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-49028244,1549277571756,63,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-48924644,1549277675356,63,-310,255,1.322581,3.55,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,227,227,1549326600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-50628463,1549277771537,44,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,218,218,1549328400000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54191834,1549277808166,61,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-54189761,1549277810239,61,-420,310,1.238,4.1,-115,-105,1.87,1.952381,-8.5,8.5,-115,-105,1.87,1.952381,230,230,1549332000000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-57708035,1549277891965,58,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,227,227,1549335600000
